,ids,pvalue_less,pvalue_greater
1031,3756,0.5053,1.0
1032,3757,0.0001,1.0
1033,3758,0.9247,0.1471
1034,3759,1.0,1.0
1035,3760,0.1169,1.0
1036,3761,0.0019,0.9999
1037,3762,0.5067,1.0
1038,3763,1.0,1.0
1039,3764,1.0,0.0001
1040,3765,1.0,1.0
1041,3766,1.0,1.0
1042,3767,1.0,1.0
1043,3768,1.0,1.0
1044,3769,1.0,1.0
1045,3770,1.0,0.0001
1046,3771,1.0,0.0001
1047,3772,0.0001,1.0
1048,3773,1.0,1.0
1049,3774,1.0,1.0
1050,3775,1.0,1.0
1051,3776,1.0,1.0
1052,3777,0.9997,0.0016
1053,3778,1.0,0.0001
1054,3779,0.0001,1.0
1055,3780,1.0,1.0
1056,3781,1.0,1.0
1057,3782,0.9883,0.0327
1058,3783,0.0001,1.0
1059,3784,1.0,1.0
1060,3785,1.0,1.0
1061,3786,1.0,1.0
1062,3787,0.9999,0.0008
1063,3788,0.0001,1.0
1064,3789,0.9998,0.0043
1065,3790,1.0,0.0365
1066,3791,1.0,1.0
1067,3792,1.0,1.0
1068,3793,1.0,1.0
1069,3794,1.0,1.0
1070,3795,0.478,0.5725
1071,3796,1.0,0.0001
1072,3797,1.0,1.0
1073,3798,1.0,0.0001
1074,3799,1.0,0.0001
1075,3800,0.0001,1.0
1076,3801,0.9415,0.3013
1077,3802,1.0,0.0001
1078,3803,1.0,0.0001
1079,3804,1.0,1.0
1080,3805,0.0001,1.0
1081,3806,0.0001,1.0
1082,3807,0.4753,0.6787
1083,3810,1.0,1.0
1084,3811,1.0,1.0
1085,3812,1.0,1.0
1086,3813,1.0,0.0001
1087,3814,1.0,0.0001
1088,3815,0.8773,0.1453
1089,3817,0.0001,1.0
1090,3818,1.0,1.0
1091,3819,1.0,1.0
1092,3820,1.0,0.0001
1093,3821,1.0,1.0
1094,3822,1.0,1.0
1095,3823,0.0001,1.0
1096,3824,0.0001,1.0
1097,3825,1.0,1.0
1098,3826,0.5187,1.0
1099,3827,1.0,0.0263
1100,3828,1.0,1.0
1101,3829,1.0,1.0
1102,3830,1.0,0.0403
1103,3831,0.0001,1.0
1104,3832,1.0,0.0001
1105,3833,1.0,1.0
1106,3834,1.0,1.0
1107,3835,0.0001,1.0
1108,3836,0.0061,1.0
1109,3837,0.0001,1.0
1110,3838,1.0,1.0
1111,3839,1.0,0.0001
1112,3840,1.0,1.0
1113,3841,0.0001,1.0
1114,3842,1.0,1.0
1115,3843,1.0,1.0
1116,3844,1.0,1.0
1117,3845,0.0041,1.0
1118,3846,1.0,1.0
1119,3847,1.0,1.0
1120,3848,1.0,1.0
1121,3849,0.0001,1.0
1122,3850,1.0,0.1026
1123,3851,1.0,1.0
1124,3852,0.0001,1.0
1125,3853,0.0004,1.0
1126,3854,1.0,1.0
1127,3855,1.0,0.0001
1128,3856,1.0,0.0001
1129,3857,0.0015,1.0
1130,3858,1.0,1.0
1131,3859,1.0,1.0
1132,3860,0.1388,1.0
1133,3861,1.0,0.0001
1134,3862,0.9912,0.0166
1135,3863,0.0001,1.0
1136,3864,1.0,1.0
1137,3865,1.0,1.0
1138,3866,0.0001,1.0
1139,3867,0.0001,1.0
1140,3868,1.0,1.0
1141,3869,1.0,1.0
1142,3870,1.0,0.0001
1143,3871,1.0,1.0
1144,3872,1.0,0.0363
1145,3873,0.0001,1.0
1146,3874,1.0,1.0
1147,3875,1.0,1.0
1148,3876,0.8649,0.2066
1149,3877,1.0,0.0001
1150,3878,0.0293,1.0
1151,3879,1.0,1.0
1152,3880,0.0001,1.0
1153,3881,1.0,1.0
1154,3882,1.0,1.0
1155,3883,1.0,0.0001
1156,3884,1.0,1.0
1157,3885,1.0,1.0
1158,3886,1.0,0.0001
1159,3887,1.0,1.0
1160,3888,0.4837,1.0
1161,3889,1.0,1.0
1162,3890,1.0,1.0
1163,3891,0.0001,1.0
1164,3892,1.0,1.0
1165,4281,1.0,0.0001
1166,4433,1.0,0.0671
1167,4442,1.0,1.0
1168,4449,1.0,1.0
1169,4530,0.1081,1.0
1170,4535,1.0,1.0
1171,4536,1.0,1.0
1172,4538,1.0,1.0
1173,4562,0.9995,0.0007
1174,4564,1.0,1.0
1175,4570,1.0,1.0
1176,4581,1.0,0.0001
1177,4585,1.0,0.0001
1178,4589,1.0,1.0
1179,4594,0.1132,0.9461
1180,4596,1.0,0.0001
1181,4597,1.0,1.0
1182,4598,1.0,0.2508
1183,4599,1.0,1.0
1184,4600,1.0,1.0
1185,4601,1.0,0.0001
1186,4603,0.0021,1.0
1187,4604,0.9626,0.0754
1188,4605,1.0,1.0
1189,4606,0.0001,1.0
1190,4607,1.0,1.0
1191,4608,0.0617,1.0
1192,4609,1.0,1.0
1193,4610,1.0,1.0
1194,4611,1.0,1.0
1195,4612,1.0,1.0
1196,4613,1.0,1.0
1197,4614,0.1965,0.9533
1198,4615,1.0,1.0
1199,4616,0.0001,1.0
1200,4617,0.6557,0.4792
1201,4618,1.0,1.0
1202,4619,1.0,1.0
1203,4620,1.0,0.0001
1204,4621,0.0001,1.0
1205,4622,0.0007,0.9999
1206,4623,0.9994,0.0097
1207,4624,0.0001,1.0
1208,4626,1.0,1.0
1209,4627,0.0001,1.0
1210,4628,1.0,0.0001
1211,4629,0.9881,0.0278
1212,4630,1.0,1.0
1213,4631,1.0,1.0
1214,4632,1.0,1.0
1215,4633,1.0,1.0
1216,4634,1.0,0.0001
1217,4635,1.0,0.0001
1218,4636,0.0001,1.0
1219,4637,0.0011,0.9997
1220,4638,1.0,1.0
1221,4639,0.6733,0.6316
1222,4640,0.3485,0.8807
1223,4641,1.0,1.0
1224,4642,1.0,1.0
1225,4643,0.0005,0.9999
1226,4644,1.0,1.0
1227,4645,1.0,0.0001
1228,4646,0.0001,1.0
1229,4647,1.0,1.0
1230,4648,0.0001,1.0
1231,4649,1.0,1.0
1232,4650,1.0,1.0
1233,4651,0.0001,1.0
1234,4652,1.0,1.0
1235,4653,1.0,1.0
1236,4654,0.7661,0.4472
1237,4655,1.0,0.4773
1238,4656,1.0,0.0002
1239,4657,1.0,0.1378
1240,4658,1.0,1.0
1241,4659,1.0,1.0
1242,4660,0.9997,0.0031
1243,4661,1.0,0.0019
1244,4662,1.0,1.0
1245,4663,1.0,1.0
1246,4664,0.0678,0.9776
1247,4665,1.0,1.0
1248,4666,0.0001,1.0
1249,4667,0.2448,1.0
1250,4668,1.0,1.0
1251,4669,1.0,1.0
1252,4670,1.0,0.0001
1253,4671,1.0,1.0
1254,4672,1.0,1.0
1255,4673,1.0,1.0
1256,4674,0.9565,0.0967
1257,4675,1.0,1.0
1258,4676,1.0,1.0
1259,4677,1.0,0.0001
1260,4678,1.0,1.0
1261,4679,0.7602,0.7426
1262,4680,1.0,1.0
1263,4681,0.2559,0.8494
1264,4682,0.1106,0.9743
1265,4683,0.0031,0.9992
1266,4684,1.0,1.0
1267,4685,1.0,1.0
1268,4686,0.0001,1.0
1269,4687,1.0,1.0
1270,4688,0.0002,1.0
1271,4689,1.0,0.0001
1272,4709,1.0,1.0
1273,4724,1.0,0.0078
1274,4729,1.0,1.0
1275,4730,0.9998,0.0046
1276,4760,1.0,1.0
1277,4766,1.0,1.0
1278,4794,1.0,1.0
1279,4795,0.0001,1.0
1280,4797,1.0,1.0
1281,4803,1.0,1.0
1282,4813,0.9842,0.0314
1283,4819,1.0,0.0001
1284,4825,0.981,0.0257
1285,4833,0.0001,1.0
1286,4860,0.0096,1.0
1287,4865,0.4819,1.0
1288,4900,1.0,1.0
1289,4910,0.9977,0.0103
1290,4918,0.0001,1.0
1291,4926,1.0,0.4931
1292,4934,1.0,0.4611
1293,4938,1.0,1.0
1294,4950,1.0,0.0001
1295,4954,1.0,1.0
1296,4955,1.0,1.0
1297,4956,1.0,1.0
1298,4957,1.0,1.0
1299,4960,0.0001,1.0
1300,4961,0.0001,1.0
1301,4962,1.0,1.0
1302,4963,1.0,1.0
1303,4964,0.5014,1.0
1304,4965,1.0,1.0
1305,4966,1.0,1.0
1306,4967,1.0,1.0
1307,4968,0.4508,0.6223
1308,4969,1.0,0.0001
1309,4970,0.0001,1.0
1310,4971,1.0,0.0001
1311,4972,1.0,0.0001
1312,4973,1.0,1.0
1313,4974,1.0,1.0
1314,4975,1.0,1.0
1315,4978,1.0,1.0
1316,4979,0.0001,1.0
1317,4980,1.0,1.0
1318,4981,0.0001,1.0
1319,4984,1.0,1.0
1320,4985,1.0,1.0
1321,4986,1.0,0.0001
1322,4987,1.0,1.0
1323,4988,1.0,1.0
1324,4989,0.9934,0.0249
1325,4990,1.0,1.0
1326,4991,1.0,1.0
1327,4992,1.0,1.0
1328,4993,1.0,0.0001
1329,4994,1.0,0.0001
1330,4995,1.0,0.0391
1331,4996,0.9993,0.0094
1332,4997,1.0,0.0001
1333,4998,1.0,1.0
1334,4999,1.0,0.0001
1335,5000,1.0,1.0
1336,5001,1.0,0.0001
1337,5002,1.0,1.0
1338,5003,1.0,0.0001
1339,5004,0.0001,1.0
1340,5005,1.0,1.0
1341,5006,1.0,1.0
1342,5007,1.0,1.0
1343,5008,1.0,1.0
1344,5009,1.0,1.0
1345,5010,0.0001,1.0
1346,5011,1.0,0.5212
1347,5012,0.0001,1.0
1348,5013,0.0016,0.9998
1349,5014,1.0,1.0
1350,5015,1.0,0.0001
1351,5016,0.0001,1.0
1352,5017,0.4978,1.0
1353,5018,0.0001,1.0
1354,5019,1.0,1.0
1355,5020,0.0056,0.9994
1356,5021,0.722,0.4205
1357,5022,1.0,1.0
1358,5023,1.0,0.0001
1359,5024,0.5124,0.868
1360,5025,0.0001,1.0
1361,5026,1.0,0.0002
1362,5027,1.0,1.0
1363,5028,0.0001,1.0
1364,5029,1.0,1.0
1365,5030,1.0,1.0
1366,5031,1.0,1.0
1367,5032,1.0,1.0
1368,5033,1.0,1.0
1369,5034,1.0,1.0
1370,5035,0.0283,1.0
1371,5036,0.0001,1.0
1372,5037,1.0,1.0
1373,5038,0.723,0.661
1374,5039,1.0,1.0
1375,5040,0.7541,0.7446
1376,5041,1.0,1.0
1377,5042,1.0,0.0001
1378,5043,0.0001,1.0
1379,5044,1.0,1.0
1380,5045,1.0,0.4958
1381,5046,0.0001,1.0
1382,5047,0.116,0.9736
1383,5048,0.0523,0.9737
1384,5049,0.0001,1.0
1385,5050,1.0,0.0001
1386,5051,1.0,1.0
1387,5052,1.0,0.0001
1388,5053,1.0,1.0
1389,5054,1.0,0.5069
1390,5055,1.0,1.0
1391,5056,0.0002,1.0
1392,5057,0.7117,0.3915
1393,5058,1.0,1.0
1394,5059,0.5144,1.0
1395,5060,1.0,1.0
1396,5061,1.0,1.0
1397,5062,1.0,0.0001
1398,5063,1.0,0.0001
1399,5064,0.0001,1.0
1400,5065,1.0,1.0
1401,5066,1.0,1.0
1402,5067,0.0001,1.0
1403,5068,1.0,0.0001
1404,5069,1.0,1.0
1405,5070,1.0,1.0
1406,5071,1.0,1.0
1407,5072,0.0977,0.931
1408,5073,1.0,1.0
1409,5074,1.0,1.0
1410,5075,1.0,0.0027
1411,5076,1.0,0.0001
1412,5077,1.0,0.0001
1413,5078,0.1235,0.9374
1414,5079,1.0,1.0
1415,5080,1.0,1.0
1416,5081,0.0001,1.0
1417,5082,1.0,1.0
1418,5083,1.0,1.0
1419,5084,1.0,1.0
1420,5085,1.0,0.01
1421,5086,1.0,1.0
1422,5087,1.0,1.0
1423,5088,1.0,1.0
1424,5089,1.0,1.0
1425,5090,1.0,0.0633
1426,5091,1.0,1.0
1427,5092,1.0,1.0
1428,5093,1.0,0.0001
1429,5094,1.0,1.0
1430,5095,1.0,1.0
1431,5096,0.4885,1.0
1432,5097,1.0,1.0
1433,5098,1.0,1.0
1434,5099,1.0,1.0
1435,5100,1.0,1.0
1436,5101,1.0,1.0
1437,5102,1.0,0.0001
1438,5103,1.0,1.0
1439,5104,1.0,1.0
1440,5105,1.0,1.0
1441,5106,1.0,1.0
1442,5107,1.0,0.0326
1443,5108,1.0,0.0001
1444,5109,0.0161,0.9962
1445,5110,1.0,1.0
1446,5111,1.0,1.0
1447,5112,1.0,0.0001
1448,5113,0.0001,1.0
1449,5114,1.0,1.0
1450,5115,1.0,1.0
1451,5116,0.0002,1.0
1452,5117,1.0,0.2492
1453,5118,1.0,0.0001
1454,5119,1.0,1.0
1455,5120,1.0,0.2374
1456,5121,1.0,1.0
1457,5122,0.0001,1.0
1458,5123,1.0,0.0001
1459,5124,1.0,0.0001
1460,5125,1.0,0.0001
1461,5126,0.0001,1.0
1462,5127,1.0,1.0
1463,5128,1.0,1.0
1464,5129,0.9989,0.0054
1465,5130,0.8544,0.2983
1466,5131,1.0,1.0
1467,5132,0.9981,0.0103
1468,5133,0.7344,0.7603
1469,5134,1.0,1.0
1470,5135,1.0,1.0
1471,5136,0.8715,0.3809
1472,5137,1.0,1.0
1473,5138,1.0,0.0001
1474,5139,1.0,0.0001
1475,5140,1.0,1.0
1476,5141,0.0001,1.0
1477,5142,1.0,1.0
1478,5143,1.0,1.0
1479,5144,1.0,1.0
1480,5145,1.0,0.0001
1481,5146,1.0,1.0
1482,5147,0.0029,0.9994
1483,5148,1.0,1.0
1484,5149,1.0,0.0001
1485,5150,1.0,1.0
1486,5151,1.0,1.0
1487,5152,0.0001,1.0
1488,5153,1.0,1.0
1489,5154,1.0,0.0001
1490,5155,0.0001,1.0
1491,5156,1.0,1.0
1492,5157,1.0,1.0
1493,5158,1.0,1.0
1494,5159,0.9988,0.0104
1495,5160,0.0001,1.0
1496,5161,1.0,0.0001
1497,5162,1.0,1.0
1498,5163,0.0814,0.9625
1499,5164,0.0479,0.9948
1500,5165,1.0,1.0
1501,5166,0.2509,1.0
1502,5167,0.9499,0.1391
1503,5168,0.0001,1.0
1504,5169,1.0,1.0
1505,5170,1.0,1.0
1506,5171,0.7761,0.4902
1507,5172,1.0,0.2633
1508,5173,0.0002,1.0
1509,5174,1.0,0.0001
1510,5175,0.0041,0.999
1511,5176,1.0,1.0
1512,5177,0.287,0.7518
1513,5178,1.0,1.0
1514,5179,1.0,1.0
1515,5180,1.0,1.0
1516,5181,1.0,1.0
1517,5182,1.0,1.0
1518,5183,1.0,0.5152
1519,5184,1.0,1.0
1520,5185,0.4685,0.5741
1521,5186,1.0,0.0001
1522,5187,1.0,1.0
1523,5188,0.0009,1.0
1524,5189,1.0,1.0
1525,5190,1.0,1.0
1526,5191,1.0,1.0
1527,5192,0.9832,0.0298
1528,5193,1.0,0.0001
1529,5194,1.0,1.0
1530,5195,0.0001,1.0
1531,5196,1.0,0.0001
1532,5197,1.0,1.0
1533,5198,0.5134,1.0
1534,5199,1.0,0.0001
1535,5453,1.0,1.0
1536,5718,1.0,1.0
1537,5771,0.0001,1.0
1538,5782,1.0,1.0
1539,5788,1.0,1.0
1540,5789,1.0,1.0
1541,5791,0.0001,1.0
1542,5816,1.0,1.0
1543,5827,1.0,0.0001
1544,5844,1.0,0.4935
1545,5848,0.9397,0.2156
1546,5849,1.0,1.0
1547,5850,1.0,1.0
1548,5851,1.0,0.2498
1549,5852,1.0,1.0
1550,5853,1.0,0.5066
1551,5854,1.0,1.0
1552,5855,0.0001,1.0
1553,5856,1.0,1.0
1554,5857,0.0001,1.0
1555,5858,0.2373,0.9361
1556,5859,1.0,1.0
1557,5860,1.0,1.0
1558,5861,1.0,1.0
1559,5862,1.0,0.0001
1560,5863,0.0001,1.0
1561,5865,1.0,0.0001
1562,5866,1.0,1.0
1563,5867,1.0,0.0001
1564,5868,1.0,1.0
1565,5869,1.0,1.0
1566,5870,1.0,1.0
1567,5871,0.999,0.0036
1568,5872,1.0,1.0
1569,5873,1.0,1.0
1570,5874,0.0153,0.9963
1571,5875,0.0001,1.0
1572,5876,1.0,1.0
1573,5877,0.9926,0.012
1574,5878,1.0,1.0
1575,5879,1.0,1.0
1576,5880,0.0001,1.0
1577,5881,1.0,1.0
1578,5882,1.0,1.0
1579,5883,1.0,1.0
1580,5884,1.0,1.0
1581,5885,1.0,1.0
1582,5886,1.0,1.0
1583,5887,1.0,1.0
1584,5888,0.0016,1.0
1585,5889,1.0,1.0
1586,5890,1.0,1.0
1587,5891,1.0,0.274
1588,5892,1.0,0.0001
1589,5893,1.0,1.0
1590,5894,1.0,1.0
1591,5895,1.0,1.0
1592,5896,1.0,1.0
1593,5897,1.0,0.0001
1594,5898,0.5081,1.0
1595,5899,0.5017,1.0
1596,5900,1.0,1.0
1597,5901,0.0001,1.0
1598,5902,1.0,1.0
1599,5903,1.0,1.0
1600,5904,0.2387,1.0
1601,5905,1.0,1.0
1602,5906,1.0,1.0
1603,5907,0.0001,1.0
1604,5908,1.0,1.0
1605,5909,0.0001,1.0
1606,5910,1.0,1.0
1607,5911,1.0,1.0
1608,5913,1.0,0.0001
1609,5914,0.0571,0.9568
1610,5915,1.0,1.0
1611,5916,1.0,1.0
1612,5917,0.2665,1.0
1613,5918,0.0001,1.0
1614,5919,1.0,0.0001
1615,5920,0.0757,0.9719
1616,5921,1.0,0.2559
1617,5922,1.0,0.0001
1618,5923,1.0,1.0
1619,5924,1.0,1.0
1620,5925,0.816,0.2278
1621,5926,0.0003,1.0
1622,5927,1.0,1.0
1623,5928,0.0001,1.0
1624,5929,1.0,1.0
1625,5930,0.9324,0.1886
1626,5931,1.0,1.0
1627,5932,1.0,1.0
1628,5933,1.0,1.0
1629,5934,1.0,1.0
1630,5935,0.7633,0.7371
1631,5936,1.0,1.0
1632,5937,1.0,1.0
1633,5938,0.0001,1.0
1634,5939,0.0029,0.999
1635,5940,1.0,1.0
1636,5941,1.0,1.0
1637,5942,0.0001,1.0
1638,5943,1.0,0.0001
1639,5944,1.0,1.0
1640,5945,1.0,0.0001
1641,5946,1.0,1.0
1642,5947,1.0,0.0001
1643,5948,1.0,1.0
1644,5949,1.0,1.0
1645,5950,1.0,0.0001
1646,5951,0.1102,1.0
1647,5952,0.0001,1.0
1648,5953,0.0001,1.0
1649,5954,0.9417,0.1005
1650,5956,1.0,1.0
1651,5957,0.6128,0.6904
1652,5959,1.0,1.0
1653,5960,1.0,1.0
1654,5961,1.0,1.0
1655,5962,1.0,1.0
1656,5966,1.0,1.0
1657,5967,1.0,0.0001
1658,5978,1.0,1.0
1659,5986,1.0,1.0
1660,5987,0.0015,0.9995
1661,5994,1.0,1.0
1662,5997,0.1148,1.0
1663,6007,1.0,1.0
1664,6017,0.0001,1.0
1665,6030,1.0,1.0
1666,6033,1.0,1.0
1667,6053,1.0,1.0
1668,6069,0.0001,1.0
1669,6088,1.0,1.0
1670,6093,1.0,1.0
1671,6095,1.0,1.0
1672,6103,0.0001,1.0
1673,6126,1.0,0.0001
1674,6133,1.0,1.0
1675,6139,1.0,1.0
1676,6142,1.0,1.0
1677,6148,1.0,0.0001
1678,6152,1.0,1.0
1679,6153,1.0,1.0
1680,6158,1.0,1.0
1681,6184,1.0,1.0
1682,6187,0.0992,0.9851
1683,6203,0.0001,1.0
1684,6207,0.5027,1.0
1685,6216,0.4486,0.7442
1686,6218,0.0001,1.0
1687,6220,1.0,0.0001
1688,6221,1.0,1.0
1689,6222,0.4951,1.0
1690,6224,1.0,1.0
1691,6225,1.0,1.0
1692,6226,1.0,1.0
1693,6227,0.0001,1.0
1694,6228,1.0,1.0
1695,6229,1.0,1.0
1696,6230,1.0,1.0
1697,6231,1.0,1.0
1698,6232,1.0,1.0
1699,6233,0.0001,1.0
1700,6234,1.0,1.0
1701,6235,0.011,0.9948
1702,6236,0.5436,0.8524
1703,6237,1.0,1.0
1704,6239,1.0,0.0001
1705,6240,0.0001,1.0
1706,6241,1.0,1.0
1707,6242,1.0,0.0145
1708,6243,1.0,0.0001
1709,6244,1.0,1.0
1710,6245,1.0,0.0001
1711,6246,1.0,1.0
1712,6247,1.0,1.0
1713,6248,1.0,1.0
1714,6249,1.0,1.0
1715,6250,0.0355,1.0
1716,6251,1.0,1.0
1717,6252,0.7282,0.418
1718,6253,0.0001,1.0
1719,6254,0.0002,0.9998
1720,6255,1.0,1.0
1721,6256,0.0624,1.0
1722,6257,1.0,1.0
1723,6258,0.0268,0.996
1724,6259,0.5061,1.0
1725,6260,1.0,1.0
1726,6261,1.0,1.0
1727,6262,1.0,1.0
1728,6263,1.0,1.0
1729,6264,1.0,0.2562
1730,6265,0.0028,0.9986
1731,6266,1.0,1.0
1732,6267,1.0,0.0001
1733,6268,1.0,1.0
1734,6269,1.0,0.0001
1735,6270,1.0,0.0001
1736,6271,0.1914,0.9384
1737,6272,1.0,1.0
1738,6273,0.0001,1.0
1739,6274,0.0001,1.0
1740,6275,1.0,0.0001
1741,6276,1.0,0.5034
1742,6277,1.0,0.0001
1743,6278,1.0,1.0
1744,6279,1.0,1.0
1745,6280,1.0,0.0001
1746,6281,1.0,1.0
1747,6282,1.0,0.534
1748,6283,0.0001,1.0
1749,6284,1.0,0.0001
1750,6285,1.0,0.0001
1751,6286,1.0,1.0
1752,6287,1.0,0.0001
1753,6288,1.0,0.4773
1754,6289,1.0,0.0001
1755,6290,1.0,1.0
1756,6291,0.7653,0.7271
1757,6292,1.0,1.0
1758,6293,1.0,1.0
1759,6294,1.0,1.0
1760,6295,1.0,1.0
1761,6296,0.7252,0.6463
1762,6297,1.0,1.0
1763,6298,1.0,1.0
1764,6299,1.0,1.0
1765,6300,0.3044,0.9394
1766,6301,1.0,0.0001
1767,6302,1.0,0.2747
1768,6303,1.0,1.0
1769,6304,1.0,1.0
1770,6305,1.0,1.0
1771,6306,1.0,1.0
1772,6307,0.8711,0.399
1773,6308,1.0,1.0
1774,6309,1.0,1.0
1775,6310,1.0,1.0
1776,6311,0.0001,1.0
1777,6312,0.0001,1.0
1778,6313,1.0,1.0
1779,6314,1.0,1.0
1780,6315,0.0001,1.0
1781,6316,0.0706,1.0
1782,6317,1.0,0.0001
1783,6318,1.0,1.0
1784,6319,1.0,0.0001
1785,6320,1.0,1.0
1786,6321,1.0,1.0
1787,6322,1.0,1.0
1788,6323,1.0,1.0
1789,6324,1.0,1.0
1790,6325,1.0,1.0
1791,6326,1.0,0.0003
1792,6327,1.0,1.0
1793,6328,0.987,0.0331
1794,6329,1.0,1.0
1795,6330,1.0,1.0
1796,6331,1.0,1.0
1797,6332,0.082,0.9901
1798,6333,1.0,0.2521
1799,6334,0.9982,0.0142
1800,6335,1.0,1.0
1801,6336,1.0,1.0
1802,6337,1.0,1.0
1803,6338,0.3968,0.6725
1804,6339,0.0001,1.0
1805,6340,1.0,1.0
1806,6341,1.0,1.0
1807,6342,1.0,1.0
1808,6343,1.0,1.0
1809,6345,1.0,0.0318
1810,6346,1.0,1.0
1811,6347,0.0051,0.9985
1812,6348,0.9704,0.1931
1813,6349,1.0,0.2419
1814,6350,1.0,1.0
1815,6351,1.0,1.0
1816,6352,1.0,1.0
1817,6353,0.7363,0.4477
1818,6354,1.0,1.0
1819,6355,0.0001,1.0
1820,6356,1.0,1.0
1821,6357,0.9754,0.0918
1822,6359,0.0001,1.0
1823,6360,0.0001,1.0
1824,6361,1.0,0.0001
1825,6362,1.0,1.0
1826,6363,1.0,1.0
1827,6364,1.0,0.0001
1828,6365,1.0,0.5028
1829,6366,1.0,0.0001
1830,6367,1.0,1.0
1831,6368,1.0,1.0
1832,6369,1.0,1.0
1833,6370,1.0,1.0
1834,6371,1.0,1.0
1835,6372,1.0,1.0
1836,6373,1.0,1.0
1837,6375,1.0,1.0
1838,6376,1.0,1.0
1839,6377,0.0001,1.0
1840,6378,1.0,1.0
1841,6379,0.0001,1.0
1842,6380,0.0028,0.9987
1843,6381,1.0,1.0
1844,6382,1.0,1.0
1845,6383,0.0057,1.0
1846,6384,1.0,0.0227
1847,6385,0.3164,0.9398
1848,6386,1.0,0.0001
1849,6387,0.0001,1.0
1850,6388,1.0,1.0
1851,6389,1.0,1.0
1852,6390,1.0,0.0001
1853,6391,0.0001,1.0
1854,6392,1.0,0.0001
1855,6393,1.0,0.0001
1856,6394,0.8606,0.3069
1857,6395,1.0,1.0
1858,6396,1.0,1.0
1859,6397,1.0,1.0
1860,6398,1.0,1.0
1861,6399,1.0,1.0
1862,6400,1.0,1.0
1863,6401,1.0,1.0
1864,6402,1.0,0.0001
1865,6403,0.6073,0.6427
1866,6404,1.0,1.0
1867,6405,1.0,1.0
1868,6406,1.0,1.0
1869,6407,1.0,1.0
1870,6408,1.0,1.0
1871,6409,1.0,0.0001
1872,6410,1.0,0.0001
1873,6411,0.0001,1.0
1874,6412,1.0,1.0
1875,6413,1.0,1.0
1876,6414,1.0,1.0
1877,6415,0.9999,0.0002
1878,6416,0.9999,0.0002
1879,6417,0.9497,0.1662
1880,6418,1.0,1.0
1881,6419,1.0,0.0001
1882,6420,1.0,1.0
1883,6421,0.5027,0.877
1884,6422,1.0,1.0
1885,6423,1.0,1.0
1886,6424,1.0,1.0
1887,6425,0.9911,0.0262
1888,6426,0.0001,1.0
1889,6427,1.0,1.0
1890,6428,1.0,0.012
1891,6429,1.0,1.0
1892,6430,1.0,1.0
1893,6431,1.0,1.0
1894,6432,0.9999,0.0001
1895,6433,1.0,1.0
1896,6434,1.0,1.0
1897,6435,1.0,1.0
1898,6437,1.0,0.0014
1899,6438,1.0,1.0
1900,6439,1.0,1.0
1901,6440,1.0,1.0
1902,6441,0.0001,1.0
1903,6442,0.1228,1.0
1904,6443,1.0,1.0
1905,6444,1.0,1.0
1906,6445,1.0,1.0
1907,6446,1.0,1.0
1908,6793,0.1043,1.0
1909,6904,1.0,0.0001
1910,6969,1.0,1.0
1911,6985,1.0,0.0001
1912,6990,1.0,1.0
1913,7000,1.0,1.0
1914,7058,0.4016,0.8082
1915,7068,1.0,1.0
1916,7069,1.0,0.0001
1917,7080,1.0,1.0
1918,7082,1.0,1.0
1919,7084,0.1358,1.0
1920,7085,1.0,1.0
1921,7086,1.0,1.0
1922,7087,1.0,1.0
1923,7088,1.0,0.2718
1924,7090,1.0,1.0
1925,7091,1.0,1.0
1926,7092,0.4802,0.8841
1927,7093,1.0,1.0
1928,7095,1.0,1.0
1929,7096,1.0,1.0
1930,7097,1.0,1.0
1931,7098,0.8899,0.1963
1932,7099,1.0,1.0
1933,7100,1.0,1.0
1934,7101,1.0,1.0
1935,7102,0.0001,1.0
1936,7103,1.0,0.005
1937,7104,1.0,0.0241
1938,7105,0.0655,0.951
1939,7106,0.0001,1.0
1940,7107,1.0,1.0
1941,7108,0.0001,1.0
1942,7109,1.0,1.0
1943,7110,1.0,0.0001
1944,7111,1.0,0.0001
1945,7112,1.0,0.0001
1946,7113,1.0,0.0001
1947,7114,1.0,1.0
1948,7115,1.0,0.0033
1949,7116,1.0,1.0
1950,7117,1.0,1.0
1951,7118,1.0,1.0
1952,7119,1.0,1.0
1953,7120,0.9993,0.0055
1954,7121,0.0001,1.0
1955,7122,1.0,1.0
1956,7123,0.0363,0.9812
1957,7124,1.0,1.0
1958,7125,1.0,1.0
1959,7126,1.0,0.0001
1960,7127,1.0,1.0
1961,7128,1.0,1.0
1962,7129,1.0,1.0
1963,7130,0.993,0.0104
1964,7131,1.0,0.0001
1965,7133,1.0,1.0
1966,7134,1.0,1.0
1967,7135,1.0,1.0
1968,7136,0.4989,1.0
1969,7138,1.0,1.0
1970,7139,1.0,1.0
1971,7140,1.0,1.0
1972,7141,1.0,1.0
1973,7142,0.0001,1.0
1974,7143,0.0001,1.0
1975,7145,0.9436,0.074
1976,7146,1.0,0.0001
1977,7147,0.0001,1.0
1978,7148,1.0,1.0
1979,7149,1.0,1.0
1980,7150,1.0,1.0
1981,7152,1.0,1.0
1982,7153,0.2476,1.0
1983,7154,1.0,1.0
1984,7155,1.0,1.0
1985,7156,1.0,1.0
1986,7157,1.0,1.0
1987,7158,1.0,1.0
1988,7159,1.0,1.0
1989,7160,1.0,0.5318
